,Job Title,Company Name,Location,Work Model,Employment Type,Industry,Company Type,Company Size,Job Description,Salary
492,Management Accountant,Sureway Employment and Training,Wagga Wagga NSW,missing,Full time,missing,missing,missing,"If you are a skilled Management Accountant looking for a role within a values-based organization that feels like family, we would love to hear from you.
Key Responsibilities:
Lead the preparation of monthly reporting to management for all business units across the group. 
Develop, implement, and oversee the company’s budget to ensure financial stability and growth.
Translate operational models and business analytics data to support decision-making processes.
Analyse financial data to prepare forecasts to provide actionable insights and drive business performance.
With assistance, support the preparation of year end statutory accounts for audit.
Provide guidance and coaching to team members on financial reporting and best practices.
Skills and Experience:
Accounting qualifications
Expert proficiency in Excel, with the ability to create and manage complex financial models
Excellent analytical skills, with a keen eye for detail and a proactive approach to problem-solving
Strong communication skills, with the ability to explain complex financial information to non-financial stakeholders
A collaborative team player with a positive attitude and a willingness to help others succeed
This is an excellent opportunity for a proactive and experienced accountant seeking to add significant value to our dynamic team based in Wagga Wagga. Here at Sureway we have a strong family feel and we are committed to fostering a supportive and collaborative work environment. Our team is dedicated to making a positive impact, and we are looking for a Management Accountant who shares our values and vision.
This role provides oversight of finance and budget functions for the organization across our group companies. It requires both a strong technical accounting and analytic skillset as it will undertake group consolidations as well as undertake financial modelling and ensure accurate and timely preparation of management reports and financial accounts.
Benefits
Comprehensive onboarding and staff development program
Work laptops for all employees
Values based reward program 
Flexible working environment with a focus on work life balance
Performance-based bonuses 
Birthday leave
Additional week of leave after 3 years of service
Organisation Details
Sureway Employment and Training lead the industry in Workforce Australia Employment Services and Disability Employment Services. We also extend to the delivery of training and health supports. Sureway deliver innovative programs to job seekers, employers and learners across NSW, VIC, ACT and SA. Our growing suite of services assists people to achieve their goals and aspirations in life.
This position requires the successful applicant to undertake a National Police Check, Working with Children Check and relevant state-based screens. Applicants also must have the right to work in Australia.
We value diversity greatly and encourage those with disability and culturally diverse backgrounds to apply.","$100,000 - $110,000 a year"
493,Data and Reporting Analyst,Allianz,Sydney NSW,missing,missing,missing,missing,missing," DATA & REPORTING ANALYST | AA LIFE | SYDNEY, NSW  
At Allianz, we’re proud to be one of the world’s leading insurance and asset management brands, with a workforce as diverse as the world around us.
We care about our customers, which is why we hire the very best people to further our commitment to securing the future of our customers, partners, and the community so we’re ready when they need it most.
We offer our people a workplace where everyone feels like they belong, while promoting a culture of lifelong learning, development, and global mobility. Join us and share your ideas, be inspired, give back and feel proud to be a part an organisation doing meaningful work that matters like tackling climate change, mental health, and well-being.
Let’s care for tomorrow, so we can create a better future together, for everyone.
This role sits within Allianz Retire+. Allianz Retire+ is driven by the vision that all Australians should be able to live their lives with certainty. That commitment is at the heart of everything we do, from our values-driven, inclusive culture to our innovative retirement solutions.
We are an Australian company dedicated to developing retirement products to meet the unique needs of Australian retirees. We have brought together Allianz’ world-class insurance know-how with PIMCO’s unrivalled investment expertise to deliver security and stability throughout retirement.
You'll be responsible for:
Build and deliver reporting requirements for the life business to support operational decision making as well as financial and actuarial activity.
Provide daily, monthly, and ad hoc reporting for the life portfolio (including, but not limited to sales, retention, claims, complaints, management expenses and other financial and actuarial information) to provide insights and controls into the life customer journey.
Structure life data to enable timely and accurate insights.
Preparation of industry and regulatory data submissions, including for CALI/KMPG actuarial experience investigations.
Coordination of the preparation and sign-off of industry and regulatory data submissions under the guidance and support from Head of Life Protection
Collaborate with data suppliers to obtain information and provide insights into the life portfolio.
Support the Life Team to identify trends in relevant areas of the business, such as underwriting, sales and claims, to identify areas of potential loss or unintended risk and work with the team to develop strategies to mitigate / improve.
Continually review processes, develop procedures, documentation and implement controls.
Build data and reporting requirements with system embedment and automation in mind.
Assist to identify new areas of focus within existing portfolio, new distribution models and channels or new product opportunities.
Building relationships with our primary information and data suppliers to obtain the necessary information to complete role and provide insight into the life portfolios.
About you:
Tertiary qualifications in Actuarial Science
2-5 years’ experience in a similar reporting or analytics role within a Life Insurance business
Advanced Excel skills
Excellent analytical and problem-solving skills
Team player with excellent written and verbal communication skills
Proven experience to interpret and analyse complex information (including but not limited to financial and actuarial data), extract meaningful insights, and evaluate options for decision making within a Life Insurance business.
Demonstrate high attention to detail by completing tasks thoroughly and accurately, combined with the ability to quickly identify errors or inconsistencies within information and take corrective action.
Demonstrated evidence of technical proficiency with systems, software, databases, reporting and communication tools.
A solid working knowledge of the Allianz systems and data warehousing environment and reporting regimes is advantageous.
Ability to plan, prioritise effectively and organise tasks.
*This advert will close on 9th August 2024*
What's on offer:
Be part of a team that’s open-minded, supportive, and genuinely focused on customer outcomes.
A sense of belonging in the workplace, where you are welcomed and encouraged to bring your most authentic self to work.
An employer that is committed to supporting your work/life balance and is always open to conversations about flexible & remote working.
Access to over 10,000 on-demand learning resources and programs, to support you in taking control of your career development.
insurance products. Deals and discounts across a great range of retail, tech, and travel brands, and offers for health and well-being.
Initiatives to support your financial wellness through selected discounted Allianz insurance products, superannuation matching, salary sacrificing, novated leasing and our referral bonus scheme.
The opportunity to take part in our Employee Share Purchase Program- own a piece of your employer.
About Allianz:
At Allianz, we care about everything that makes you, you. We believe in an equitable workplace that celebrates diversity and inclusion, where people of all genders, ages, religions, sexual orientations, abilities, and work statuses are not only welcomed, but valued for the perspectives and talents they bring to work.  We are committed to fostering an environment where everyone can thrive, grow, and contribute their unique perspectives to our collective success and reach their fullest potential.
Adjustments and support
If you require any support and adjustments to participate equitably in our recruitment process, we encourage you to reach out to *******@allianz.com.au for a confidential conversation.
#LI-ALLIANZAU #LI-Remote #LI-Hybrid #LI-Onsite
Please note this role is with Allianz Retire+.",missing
494,"Regional Learning Manager, Delivery Services",Amazon,Sydney NSW,missing,Full time,missing,missing,missing,"The Regional Learning Manager, will be responsible for executing the strategy for learning and development initiatives that support the business objectives of Delivery Services Australia to include all Operations teams. They will play a critical role in the ACES Learning team, supporting change & development within the organisation and ensuring all training intervention represent best practice and is industry leading.
The Regional Learning Manager is responsible for using the Learning team as a lever to develop and implement standard work practices and improve safety, quality, and performance results, with a primary focus on delivering core learning programs (new hire onboarding, vendor onboarding, technology training, other site-specific implementations), local area vendor performance, and Training Return on Investment (ROI). Reporting to the Delivery Services L&TD Manager, you will partner with global and local teams to ensure the all training content meets the requirements for all regions where AU Delivery Service operates, determining current and future skill needs.
Key job responsibilities
• Foster the development and growth of Amazon employees (onboarding, mentoring, teaching, etc.).
• Facilitate orientation and training classes; communicate policies and procedures to managers and new employees as needed.
• Fully understand workflow, daily production goals and reports used to drive the business.
• React quickly and efficiently to production imperatives, scheduling conflicts and network-wide rollouts.
• Ensure and drive best practices standardisation across all departments and sites.
• Ensure network standard training programs are implemented and consistently utilised as required across delivery services.
• Ensure that training is tracked and recorded, including progress and skill sets.
• Create, manage and update training content and associate compliance audits.
• Analyse and understand data to suggest improvements for training and operations.
• Track and communicate Learning goals, assignments and progress locally and at a network level.
• Take ongoing responsibility for ensuring that the sites in region are operating safely in accordance to standard work and collaborate to correct where necessary.
This is a 'sleeves rolled up' role when you will be setting the direction for training delivery, ensuring that it is executed to plan. It’s also a great opportunity to combine your passion for business development, learning and technology.
• A completed Bachelor’s degree from an accredited university or 2+ years Amazon experience
• Ample experience and expertise in program and project management in a matrix organisation
• Experience in instructional design, including needs analysis and multi-media instruction
• Experience formulating and implementing training strategies, policies, and procedures for standardisation and delivery of training methodology throughout an organisation
• Experience with standard work sequencing, 5S, takt times, value streams, and other Lean Manufacturing concepts.
• Experience in managing remote teams through online support.
• Proficient experience and expertise in data analysis and visualisation",missing
495,SAP Analytics Consultant,DyFlex Solutions,Sydney CBD NSW,missing,Full time,missing,missing,missing,"DyFlex Solutions is a business solutions provider specialising in intelligent ERP solutions from SAP. As an established SAP Platinum Partner with offices across Australia, we are recognised as a leading-edge technology provider. We deliver fit for purpose SAP solutions and our services range from greenfield and brownfield implementations, change management to ongoing AMS services and support.
As an Analytics Consultant you will work on a variety of SAP Analytics projects on SAP S/4HANA as a member of our Consulting team. You will work across a number of industries with a functional focus on SAC and delivering customer solutions using the latest SAP technologies. This is a great opportunity to use your SAP Analytics knowledge whilst developing new skills in the latest SAP S/4 functional areas.
  TASKS AND RESPONSIBILITIES
Act as the go-to consultant for SAP Analytics  to provide functional, technical and product expert knowledge and guidance to our customers
Work closely with customers to analyse requirements, assist with the design and develop fit-for-purpose SAP solutions using expert Cloud knowledge in key scope items, functions, and features of the Cloud solution (including extensibility, integration, data migration, analytics, process performance, etc.)
Identify potential gaps and conduct workshops with business SME’s and provide solution options
Configuration of the relevant cloud components of the solution
Testing and Data Migration activities
Ongoing support and consultation during the post-Go-Live phase
Work with our customers to develop their SAP Roadmap to ensure continued alignment of the solution to the business and its future demands
SKILLS AND EXPERIENCE
Relevant tertiary qualifications in a commercial or technical field, ideally finance and accounting
Experience in SAP S/4HANA and comprehensive know-how in SAC  including Models, Stories, Analytic Applications, Planning, Predictive as well as SAP Datasphere -Replication
Solid understanding of ERP systems, particularly system interfaces, software architecture and software configuration
Demonstrated ability to interact at all levels with customers, team members and other stakeholders 
Excellent time management skills combined with the ability to interact effectively in a team environment considering all relevant timelines
Excellent written and verbal communication skills in English ideally with a native background
You take pride in your customer service skills and are highly motivated to help our customers get the most from their investments
We offer a very flexible and friendly working environment including home office and WFH. You will work on some of the most interesting SAP projects with latest SAP technology giving you the opportunity to expand your skill set, grow and develop with our organisation and work with a great hands-on team.
Only persons with the legal right to work in Australia will be considered. Ideally, you are open to travel to client sites when possible and required.",missing
496,"Regional Learning Manager, Delivery Services",Amazon,Sydney NSW,missing,Full time,missing,missing,missing,"The Regional Learning Manager, will be responsible for executing the strategy for learning and development initiatives that support the business objectives of Delivery Services Australia to include all Operations teams. They will play a critical role in the ACES Learning team, supporting change & development within the organisation and ensuring all training intervention represent best practice and is industry leading.
The Regional Learning Manager is responsible for using the Learning team as a lever to develop and implement standard work practices and improve safety, quality, and performance results, with a primary focus on delivering core learning programs (new hire onboarding, vendor onboarding, technology training, other site-specific implementations), local area vendor performance, and Training Return on Investment (ROI). Reporting to the Delivery Services L&TD Manager, you will partner with global and local teams to ensure the all training content meets the requirements for all regions where AU Delivery Service operates, determining current and future skill needs.
Key job responsibilities
• Foster the development and growth of Amazon employees (onboarding, mentoring, teaching, etc.).
• Facilitate orientation and training classes; communicate policies and procedures to managers and new employees as needed.
• Fully understand workflow, daily production goals and reports used to drive the business.
• React quickly and efficiently to production imperatives, scheduling conflicts and network-wide rollouts.
• Ensure and drive best practices standardisation across all departments and sites.
• Ensure network standard training programs are implemented and consistently utilised as required across delivery services.
• Ensure that training is tracked and recorded, including progress and skill sets.
• Create, manage and update training content and associate compliance audits.
• Analyse and understand data to suggest improvements for training and operations.
• Track and communicate Learning goals, assignments and progress locally and at a network level.
• Take ongoing responsibility for ensuring that the sites in region are operating safely in accordance to standard work and collaborate to correct where necessary.
This is a 'sleeves rolled up' role when you will be setting the direction for training delivery, ensuring that it is executed to plan. It’s also a great opportunity to combine your passion for business development, learning and technology.
• A completed Bachelor’s degree from an accredited university or 2+ years Amazon experience
• Ample experience and expertise in program and project management in a matrix organisation
• Experience in instructional design, including needs analysis and multi-media instruction
• Experience formulating and implementing training strategies, policies, and procedures for standardisation and delivery of training methodology throughout an organisation
• Experience with standard work sequencing, 5S, takt times, value streams, and other Lean Manufacturing concepts.
• Experience in managing remote teams through online support.
• Proficient experience and expertise in data analysis and visualisation",missing
497,CSIRO Postdoctoral Fellowship in modelling for mosquito control,CSIRO,Townsville QLD,missing,Contract,missing,missing,missing,"Acknowledgement of Country
CSIRO acknowledges the Traditional Owners of the land, sea and waters, of the area that we live and work on across Australia. We acknowledge their continuing connection to their culture and pay our respects to their Elders past and present. View our vision towards reconciliation
Child safety
CSIRO is committed to the safety and wellbeing of all children and young people involved in our activities and programs. View our Child Safe Policy.
The opportunity
Great opportunity for an early career researcher with a PhD in applied mathematics, computer science, or other related disciplines
Collaborative, flexible, innovative workplace that values you and your career development
Join CSIRO – Australia's premier research organisation
CSIRO Early Research Career (CERC) Postdoctoral Fellowships provide opportunities to scientists and engineers who have completed their doctorate and have less than three years of relevant postdoctoral work experience. These fellowships aim to develop the next generation of future leaders of the innovation system.
The escalating spread of mosquito populations and associated diseases, influenced by anthropomorphic activities and climate change, poses a disproportionate threat to vulnerable populations in tropical regions, including the Torres Strait and the Pacific. Addressing this complex challenge requires transdisciplinary approaches and community-led interventions. In collaboration with local Indigenous communities, we are currently co-designing mosquito control with a focus on empowerment and self-determination, using a world leading, commercial self-limiting mosquito control technology that is highly scalable and environmentally friendly. 
  The CERC Fellow will develop computational models, supported by lab and field experiments, in partnership with Indigenous communities. The project will enable self-determination of an Indigenous mosquito control business through co-design and optimisation of decision-making processes, reducing the disease burden through a culturally sensitive approach that empowers Indigenous communities.
Your duties will include:
Develop and or extend mathematical and computational population process models to study the effects of different population suppression and replacement strategies across several spatial and temporal contexts. 
Analyse data using statistical and/or machine learning approaches as appropriate to improve our understanding of population parameter variation based on available biological data.
Explore novel hypotheses and provide recommendations for field trials of various next generation mosquito control technologies.
Deliver model outcomes to key partners.
Support the establishment of trusted relationships with Indigenous Cultural Knowledge holders, Communities and organisations.
Location:  Townsville, QLD
Salary:  AU$96k - AU$105k plus up to 15.4% superannuation
Tenure:  Specified term of 3 years
Reference:  97474
To be considered you will need:
A doctorate (or will shortly satisfy the requirements of a PhD) in a relevant discipline area, such as applied mathematics, computer science, or other related disciplines. Please note: To be eligible for this role you must have no more than 3 years (full-time equivalent) of postdoctoral research experience.
Mathematical modelling and computational simulation skills and experience in one or more of the following areas: compartmental modelling, stochastic processes, spatio-temporal statistical modelling, population modelling, or dynamical systems modelling. This includes demonstrated scientific computing experience.
Experience using data to parameterise models, such as through Bayesian inference.
Experience working collaboratively in interdisciplinary groups.
Demonstrated interest in developing collaborative relationships with Aboriginal and/or Torres Strait Islander communities and Indigenous stakeholders.
Eligibility
Applications for this position are open to all candidates – Australian/New Zealand Citizens, Australian Permanent Residents, or candidates who either hold, or are able to obtain, a valid working visa for the duration of the specified term (visa sponsorship and relocation assistance may be provided to the successful candidate if required).  Appointment to this role is subject to provision of a national police check and may be subject to other security/medical/character requirements.
Please note that Aboriginal and/or Torres Strait Islander people being considered for the role under CSIRO’s Conscious Inclusion Practices may be required to provide evidence to confirm that they are an Aboriginal and/or Torres Strait Islander person. 
Flexible working arrangements
We work flexibly at CSIRO, offering a range of options for how, when and where you work. 
Diversity and inclusion
We are working hard to recruit people representing the diversity across our society, and ensure that all our people feel supported to do their best work and feel empowered to let their ideas flourish. 
About CSIRO
At CSIRO Australia's national science agency, we solve the greatest challenges through innovative science and technology. We put the safety and wellbeing of our people above all else and earn trust everywhere because we only deal in facts. We collaborate widely and generously and deliver solutions with real impact. 
CSIRO is committed to values-based leadership to inspire performance and unlock the potential of our people.
Join us and start creating tomorrow today!
How to apply
Please apply on-line and provide a cover letter and CV. Your cover letter should individually address the essential and desirable selection criteria outlined in the position description and outline your motivation in applying for this role
Applications close
9 September 2024, 11:00pm AEST","$96,000 - $105,000 a year"
498,Integration Solution Designer,eTeam,Sydney NSW,missing,missing,missing,missing,missing,"Job Description 
Performing technical analysis and solution design including; able to capture and socialize the business and technical requirements including (e.g. system integration diagram, sequence diagram, APIs, field mapping, data flow diagram) to illustrate end to end flows and user personal. 
At least 5-7 years experience working as a Technical Analyst or Systems Analyst or Solution Designer in a cross-functional delivery team.
Skills 
Java/Springboot",missing
499,Senior/Lead Consultant - Pega,Snaphunt,Melbourne VIC,missing,Full time,missing,missing,missing,"The Offer
Great opportunity
The Job
Roles & Responsibilities:
Partner with our world leading clients to deliver high quality technical solutions across all phases of the software development lifecycle
Design, develop and deploy Pega business process management (BPM) software
Ensure effective Design, Development, Validation and Support activities in line with client needs and architectural requirements
Collaborating with a high performing Pega delivery team you will ensure the solution meets or exceeds your client’s expectations.
Business Rule Development in Pega, PEGA BPM Process Modeling, Pega BPM Services Development, Pega UI Development
Manage the overall key design areas of a Pega implementation
Leverage deep understanding of Pega Platform including application debugging tools and features
Use strong technical leadership to guide the development team in the delivery of highly functioning and usable Pega applications
Lead implementation of complex Pega design and development projects
Apply Pega application design concepts, case design principles, and best practices on projects
Implementation of PRPC components like Decision tables, Decision Maps, Declarative Expressions, Constraints, and Indexes etc.
Worked on Activities and Flows to meet the requirements.
Used RDB Method to create Database Connection and Created Web services using Connect-SOAP.
Created Data-Admin-Product to migrate rules across various environments.
Managed accessibility to users by creating Portals, Access Roles and Access Groups for Analysts, Data Managers and Chair departments.
Identified and documented test conditions/scenarios from the business requirements and functional design for Rating Management.
The Profile
Skills & Experience:
Bachelor Degree in Computer science or similar field
Minimum 4 years of software development experience in Pega delivering solutions
Deep knowledge of Pega application design concepts, case design principles, and development best practices in building Pega applications
Must have been actively involved in PRPC development
Pega certification (CLSA/CSSA/CSA) is must
Hands on experience in Design using PRPC and any frameworks
Strong design and implementation skills in an Agile development environment
Knowledge on Web Services Architecture (XML, SOAP, WSDL, XSD, etc..), MQ series
Ability to solve the most common application requirements through deep understanding of Pega features and patterns
Track record of successful Pega application implementations from scratch
The Employer
Our client is a Pega Specilized Partner, technology solutions and outsourcing company headquartered in Florida, the US with Offices in India, and other major cities in the world.","$80,000 - $80,000 a year"
500,Invoicing Officer,Robert Half,Bellevue WA,missing,Full time,missing,missing,missing,"Position Title: Invoicing Officer
Hours: Permanent, Full-Time
Location: Midland, WA
Salary: $70,000 + Super
Are you a detail-oriented professional with a knack for numbers and excellent communication skills? We are seeking a dedicated Invoicing Officer to join our dynamic team in Midland. If you are passionate about creating accurate invoices, job costing, and liaising with stakeholders, we want to hear from you!
Key Responsibilities:
Invoice Creation: Generate accurate and timely invoices for clients.
Job Costing: Ensure precise job costing and tracking to maintain budget integrity.
Stakeholder Liaison: Communicate effectively with internal teams and external clients regarding invoicing inquiries.
Supportive Culture: Contribute to and thrive in a values-driven environment that fosters collaboration and excellence.
What We Offer:
Competitive Salary: $70,000 + Superannuation.
Professional Development: Opportunities for growth and learning.
Positive Work Environment: Join a supportive team that values integrity and respect.
Qualifications:
Proven experience in invoicing and job costing.
Strong attention to detail and organizational skills.
Excellent communication abilities for effective stakeholder interaction.
Proficiency with invoicing software and Microsoft Office Suite.
How to apply
Interested in applying? We want to hear from you! Simply, send us your resume by clicking on the apply button below. Your application will be evaluated within 3 working days.
Please note we will only get in touch with shortlisted applicants.
For further enquiries, please contact Jessica Shanks at Robert Half's Perth branch on (08) 6430 6***.
Robert Half is committed to equal opportunity and we value diversity at our company. We do not discriminate on the basis of categories protected under local law.
Learn more about our Perth recruitment services: https://www.roberthalf.com.au/recruitment-agency-Perth
By clicking 'apply', you give your express consent that Robert Half may use your personal information to process your job application and to contact you from time to time for future employment opportunities. For further information on how Robert Half processes your personal information and how to access and correct your information, please read the Robert Half privacy notice: https://www.roberthalf.com/au/en/privacy. Please do not submit any sensitive personal data to us in your resume (such as government ID numbers, ethnicity, gender, religion, marital status or trade union membership) as we do not collect your sensitive personal data at this time.","$70,000 - $75,000 a year"
501,Integration Engineer,DBiz Solutions Australia,Strathfield NSW,missing,Full time,missing,missing,missing,"Position Title: Integration Engineer 
Location: Australia – Sydney, Melbourne, Adelaide, Brisbane, Canberra, Perth  
Exp: 6 plus years 
Description  
Digital Biz Solutions Pty Ltd are looking for Integration Engineer to work on some major client projects in Australia.  
The position will be full time.  
Primary Responsibilities: 
Work within an agile oriented team to develop solutions, including daily stand-ups, retrospectives, backlog refinement and sprint planning. 
Support and troubleshoot solutions such as log analysis, failure analysis and break fixes. 
Design and document software solutions in accordance with solution design principles including acceptance criteria, flow diagrams, data contracts and use cases 
Develop systems integrations and web applications in languages appropriate to the requirements and designs provided, in-line with security requirements 
Develop automatable unit tests for system integrations and web applications in languages appropriate to the target platforms 
Achieve Continuous Integration and Continuous Deployment (CI/CD) using modern tooling and methodologies for the web application environments and integration environments 
Maintain code quality in accordance with policies and use code-management systems to secure code and collaborate with other team members 
Conform to ITIL change and release processes 
Experience: 
Proven ability to work collaboratively with operational or project teams to deliver quality outcomes against predefined timeframes, budgets, and scope elements 
Experience delivering projects within an enterprise software development team 
Experience in delivering architectural frameworks and artefacts pertaining to applications design and integration  
Experience in the financial services sector, particularly relating to superannuation 
Previous experience working within an agile development team 
Previous experience using enterprise service bus technologies such as MuleSoft and Oracle Service Bus 
Experience in operating and developing on modern platforms such as MongoDB, RabbitMQ and MuleSoft ESB 
Experience in modern web technologies (JavaScript, CSS, HTML, AngularJS, React) 
Experience in modern web application technologies (Java, JavaScript, JSP, JSF) 
Experienced in developing web services and related data schemas (SOAP, REST, XML, JSON) 
Experience in using modern web development tooling (Jenkins, JIRA, Git, Maven) 
Experience in automated testing with tooling such as Maven 
Experience in containerization technologies such as Docker and Kubernetes 
Experience in operating and development in a Linux and Windows environment 
Experience in operating on cloud environments AWS, Google Cloud and Azure 
Salary - $100K and above 
Summary of role requirements:
Flexible hours available
More than 4 years of relevant work experience required for this role
Work visa can be provided for this role",missing
502,NPD Technologist,Canon Foods,Jandakot WA,missing,"Contract, Casual/Temporary",missing,missing,missing,"Who are Hellers Australia?
Hellers Australia Pty Ltd is a leading manufacturer and distributor of chicken and small goods throughout Australia. We are part of the wider Hellers Group.
Our award-winning quality brands enjoy significant customer and consumer recognition in many market segments.
We currently have an opportunity for a NPD Technologist to join our team on a 12 month fixed term contract basis (fulltime hours Monday through Friday).  There is a strong possibility that this role may lead to a permanent placement for the right candidate.     
About the Role
Based in Jandakot, reporting to the NPD Manager, this role will develop new and refine existing products to meet the needs to the business customers.
Key Duties of the Role: 
Take customer product briefs from concept to launch following the Hellers product development stage and gate process.
Develop new products proactively to meet customer business requirements.
Assist in the sourcing of new raw materials and packaging in line with customer requirements.
Cost engineering of existing products/recipes.
Timeline adherence.
Running of factory trials for new and existing products
Recording all data, yields and labour costs followed by creation and publication of post-factory trial reports
Shelf life trials on new products through organoleptic and microbiological testing and analysing this data to determine shelf life of products
Writing of finished product specifications and generating the required pack copy information as part of the artwork process including quality attribute sheets and using retailer on line systems.
Nutritional analysis/health star ratings/cooking instructions/guidelines/recycle information/meat contents/COOL
Conducting allergen risk assessments
Generating all necessary production paperwork for the launch of new products including  recipt/batch sheets and quality attribute sheets.
Assisting with post launch reviews against KPI's set
Maintenance of process control documentation
Support other functions on Capital Expenditure projects and assisting integration and management of new processes
To be successful in this role, it is essential that you possess the following skills/experience 
Experience in NPD of cooked RTE poultry products
Applied experience in working with GATE NPD processes
Good project management skills
Ability to work equally autonomously and as part of a team
Working knowledge of food safety and high care RTE processing environments
Tertiary qualifications in Food Science or similar
2+ years experience in a food NPD role
Good working knowledge on completion of retailer on-line specifications/customer specifications
Shortlisted applicants for the positions may be required to participate and cooperate in the following selection activities: - Visa Checking, Reference Checking, Police Check, Pre-Employment Medical and random drug and/or alcohol testing - Numeracy, Literacy, and Comprehension & Pre-Employment Assessments ",missing
503,Principal Data Analyst,"Corporate Services - QLD Metropolitan,Melbourne Metropolitan",Brisbane QLD,missing,"Full time, Casual/Temporary",missing,missing,missing,"Job no: 571832
Work type: Full time temp
Location: Corporate Services - QLD Metropolitan, Corporate Services - VIC Metropolitan, Corporate Services - WA, Corporate Services - NSW Metropolitan
Categories: Information Technology
Do you have a genuine passion for data and improving healthcare?
Ramsay's Data Insights is growing and looking for exceptional people to join our team.
Be part of a culture-led, caring organisation
Enjoy flexibility – hybrid working supported
Based in Sydney or Melbourne preferred, however open to candidates in Brisbane and Perth
Full-time, two years fixed term
The Opportunity
The Data and Insights Department at Ramsay Health Care enables the effective use of data and insights to improve patient services and experience, clinical outcomes and organisational performance.
We are seeking an enthusiastic and dynamic Principal Data Analyst to join our team on a 2-year, full-time basis.
This is a unique opportunity for an experienced analytics professional to join a fast-paced and highly rewarding role.
Key Responsibilities
Program Strategy: Collaborate with the Head of Data Insights to shape the program roadmap and identify, define, and prioritise opportunities for data and analytics to deliver value to RHC.
Technical Excellence: Drive and deliver high-quality solutions by leading the design, method selection, testing, and delivery of complex data solutions. Oversee teams of analysts, data scientists, and developers to ensure results are achieved.
Standards & Quality: Set standards and provide quality assurance for key work streams and products, ensuring robust outcomes and adherence to best practices. Develop internal capabilities and skills.
Product Best Practices: Lead the implementation of DevOps, ML Ops, and CI/CD practices. Oversee the maintenance, enhancement, and scaling of solutions through the Ramsay Data Hub.
About You
This role requires the successful candidate to hold a deep and practical understanding of programming languages, advanced statistical techniques, and software tools for data analysis, data visualisation, and data science.
In addition to technical expertise, the candidate should possess exceptional communication skills to engage stakeholders effectively conveying complex concepts to stakeholders with varying levels of seniority and technical understanding in a clear and concise manner.
Essential Skills and Experience
Tertiary qualifications in business, statistics, computer science, actuarial studies, data science or equivalent.
Minimum 5 years’ experience in advanced analytics and/or data solutions, either in a consulting or operational role.
Exceptional written and verbal communication skills, through a range of different mediums.
Exceptional stakeholder management experience, with proven track record of building strong, collaborative relationships with internal and external stakeholders.
Strong experience with data solutions, and data and model/ML lifecycles, DevOps / ML Ops practices and tools, gained through direct experience of building and deploying real-world solutions.
Strong and direct experience of Agile / Scrum methodology and use of Atlassian suite, especially Confluence and Jira.
Demonstrated experience leading technical teams and holding accountability for technical standards and quality of outputs/products.
Demonstrated experience in building team technical knowledge and capability.
Demonstrated inquisitiveness – a desire to go deep into the heart of a problem, ask the right questions, and distil them into a clear set of hypotheses that can be tested.
Strong problem-solving skills and ability to think creatively.
Outstanding attention to detail and ability to work to tight deadlines.
Adaptability to changing requirements and priorities.
Ability to deal with uncertainty and focus on end-outcomes.
Desirable skills, though not essential
Experience working with healthcare data
Experience working in or with a healthcare organisation.
Post graduate degree in computer science, data science, statistics, business or equivalent.
Demonstrated experience in developing and productionising Artificial Intelligence (AI) / Machine Learning (ML) solutions.
Demonstrated experience working on hyper-scaling platform (e.g. AWS, Azure, GCP, etc.), experience with Google Cloud Platform (GCP) stack, particularly BigQuery and VertexAI and/or Databricks an advantage.
Experience with platform-as-a-service software (e.g. Docker) and infrastructure-as-code software (e.g. Terraform).
What other benefits do we offer?
Professional Advancement: Recognition and Professional Development. Free access to LinkedIn Learning with over 18,000 courses to advance your career and the Ramsay Leadership Academy to support career progression.
Discounts: Ramsay Rewards - Access great deals at over 100+ major retailers. Hospital, Allied Health & Pharmacy discounts - you’ll pay less for hospital cover and receive higher extras limits for things like General and Major Dental. 
Health and Wellbeing: Flexible Leave Program, and a free Employee Assistance Program offering access to confidential counselling, coaching and support 24/7.  
Leisure/Social/Financial: Discounts for leisure travel with selected Hotels, salary sacrifice opportunities e.g., airport lounge membership, self-education expenses, novated leasing and more.
*Please note fixed-term employees may not be eligible for all benefits. 
The Organisation
Ramsay Health Care, a global operator of private hospitals and primary care clinics with over 70 Australian sites employing over 30,000 people. We have been focused on delivering high-quality patient care and practising the Ramsay Way philosophy of ‘People Caring for People’ since 1964.
We believe in a bright future for our company and for every one of our employees – our wellbeing initiatives and learning and development programs have seen us grow as an industry leader and sought after employer.
Requirements
A National Police check conducted within the previous 12 months may be asked of you
According to the role, Ramsay may require proof of immunisation against infectious diseases, which may include Covid-19.
To Apply
All applications must be lodged online. Applications made by recruitment agencies will not be considered.
Applications close: Monday 23rd September 2024
Ramsay Health Care is committed to Child Safety.  Details of our commitment are set out in our Code of Conduct, available at www.ramsayhealth.com
Advertised: 26 Aug 2024 AUS Eastern Standard Time
Applications close: 23 Sep 2024 AUS Eastern Standard Time",missing
